sku,cat,brand,model,model_no,variant,color,color_hex,cost_cny,kg,moq,source_platform,source_url,supplier,cost_verified,blurb_so,image,price_usd,moq_unit,specs,captured,search
GRS-SOL-20034,SOL,Generic,500W 600W Portable Power Station Solar Inverter for Home Outdoor Camping,PPS 500,Standard,—,,1188.0,3.0,10,mic,https://witroy.en.made-in-china.com/product/dtNpJaKUgLRC/China-OEM-ODM-500W-600W-Portable-Power-Station-Solar-Inverter-for-Home-Outdoor-Camping.html,"Shenzhen Witroy PV Technology Co., Ltd",check,"Kaydiye koronto la qaadi karo — taleefan, laptop, fan.",https://image.made-in-china.com/2f0j00pmdkfOJtMbgM/OEM-ODM-500W-600W-Portable-Power-Station-Solar-Inverter-for-Home-Outdoor-Camping.webp,150.0-165.0,pieces,Weight: 3 Kg | Warranty: 3 Years | Rated Power: 500W/600W | USB Output: *2 5V/3A 9V/2A 12V/1.5A (QC 18W) | Type-C Output: *2 5V/3A 9V/3A 12V/2.25A (Pd27W) | DC Output: *2 12V/5A φ5.5mm,2026-09-20,Portable Power Station
GRS-SOL-20035,SOL,Generic,Portable Power Station Solar Charging Home Use,OaXUYvLunsRb,Standard,—,,2145.6,18.5,10,mic,https://mecopower.en.made-in-china.com/product/OaXUYvLunsRb/China-Portable-Power-Station-Solar-Charging-Home-Use.html,"Shenzhen Meco New Energy Co., Ltd",check,"Kaydiye koronto la qaadi karo — taleefan, laptop, fan.",https://image.made-in-china.com/2f0j00zpZCPgLIbsrn/Portable-Power-Station-Solar-Charging-Home-Use.webp,288.0-298.0,pieces,,2026-09-20,Portable Power Station
GRS-SOL-20036,SOL,Lipep,2000W/3000W/5000W Rechargeable LiFePO4 Lithium Solar Power Bank Solar,2000W/3000W/5000W,Standard,—,,1720.8,65.0,1,mic,https://shanghailipu.en.made-in-china.com/product/YAkUnRHjVprK/China-2000W-3000W-5000W-Rechargeable-LiFePO4-Lithium-Solar-Power-Bank-Solar-Portable-Power-Station.html,"Shanghai Lipep New Energy Technology Co., Ltd.",check,"Kaydiye koronto la qaadi karo — taleefan, laptop, fan.",https://image.made-in-china.com/2f0j00sdBoSDZrSapm/2000W-3000W-5000W-Rechargeable-LiFePO4-Lithium-Solar-Power-Bank-Solar-Portable-Power-Station.webp,195.0-239.0,pieces,"Weight: 60kg | Warranty: 25 Years | Condition: New | Application: Home, Industrial, Commercial | Rated AC Output Power: 5kw | Rated Energy: 5.12kwh",2026-09-20,Portable Power Station
GRS-SOL-20037,SOL,WERTO,4wsp19-56-300-2200-a/D Solar Water Pump with Plastic Impeller for Deep Well,4WSP19-56-300-2200-A/D,Standard,—,,2664.0,14.5,100,mic,https://wertome.en.made-in-china.com/product/omlpJOKYXbkM/China-4wsp19-56-300-2200-a-D-Solar-Water-Pump-with-Plastic-Impeller-for-Deep-Well-Irrigation-Systems.html,"TAIZHOU WERTO MECHANICAL&ELECTRICAL CO., LTD.",check,Bamb biyo solar ah — ceelal iyo beero.,https://image.made-in-china.com/2f0j00vMhejAWFwTbi/4wsp19-56-300-2200-a-D-Solar-Water-Pump-with-Plastic-Impeller-for-Deep-Well-Irrigation-Systems.webp,206.0-370.0,pieces,Max.Head: 56m | Max.Capacity: 19m3/H | Driving Type: Motor | Material: Stainless Steel | Structure: Multistage Pump | Assembly: Liquid Pumps,2026-09-20,Solar Water Pump
GRS-SOL-20038,SOL,WERTO,Acdchf60-15-2200 Heavy-Duty Hybrid Centrifugal Solar Water Pump for Outdoor,ACDCHF60-15-2200,Standard,—,,1607.76,22.0,50,mic,https://wertome.en.made-in-china.com/product/hUPreRmGRaWc/China-Acdchf60-15-2200-Heavy-Duty-Hybrid-Centrifugal-Solar-Water-Pump-for-Outdoor-Watering-Solutions.html,"TAIZHOU WERTO MECHANICAL&ELECTRICAL CO., LTD.",check,Bamb biyo solar ah — ceelal iyo beero.,https://image.made-in-china.com/2f0j00sVLeqjbWwicJ/Acdchf60-15-2200-Heavy-Duty-Hybrid-Centrifugal-Solar-Water-Pump-for-Outdoor-Watering-Solutions.webp,187.1-223.3,pieces,Max.Head: 10-30m | Max.Capacity: >400 L/min | Driving Type: Solar Power | Impeller Number: Single-Stage Pump | Working Pressure: Low Pressure Pump | Influent Type of Impeller: Single Suction Pump,2026-09-20,Solar Water Pump
GRS-SOL-20039,SOL,Generic,dCTP4-55-72-750 Save Energy DC Powerful Brushless Solar Jet Pump Water Pump,grLRczPJFxhu,Standard,—,,759.6,7.2,100,mic,https://wertome.en.made-in-china.com/product/grLRczPJFxhu/China-dCTP4-55-72-750-Save-Energy-DC-Powerful-Brushless-Solar-Jet-Pump-Water-Pump.html,"TAIZHOU WERTO MECHANICAL&ELECTRICAL CO., LTD.",check,Bamb biyo solar ah — ceelal iyo beero.,https://image.made-in-china.com/2f0j00FlOBNQyDwpqj/dCTP4-55-72-750-Save-Energy-DC-Powerful-Brushless-Solar-Jet-Pump-Water-Pump.webp,88.4-105.5,pieces,,2026-09-20,Solar Water Pump
GRS-SOL-20040,SOL,WERTO,Werto 4wsqj16-60-110-1500 DC Powered Deep Well Solar Pump Submersible Pump,4WSQJ16-60-110-1500,Standard,—,,1101.6,1.0,100,mic,https://wertome.en.made-in-china.com/product/ZAypdbKUlSWx/China-Werto-4wsqj16-60-110-1500-DC-Powered-Deep-Well-Solar-Pump-Submersible-Pump.html,"TAIZHOU WERTO MECHANICAL&ELECTRICAL CO., LTD.",check,Bamb biyo solar ah — ceelal iyo beero.,https://image.made-in-china.com/2f0j00retvoMIJhEqg/Werto-4wsqj16-60-110-1500-DC-Powered-Deep-Well-Solar-Pump-Submersible-Pump.webp,127.0-153.0,pieces,Max.Head: 60m | Max.Capacity: 16 M3/H | Driving Type: Motor | Material: Stainless Steel | Structure: Multistage Pump | Assembly: Liquid Pumps,2026-09-20,Solar Water Pump
GRS-SOL-20041,SOL,WERTO,High Pressure Solar Water Pump Kit for Irrigation System,3WSQJ4-160-110-1500,Standard,—,,1108.8,14.5,100,mic,https://wertome.en.made-in-china.com/product/rxwRvEWLgMki/China-High-Pressure-Solar-Water-Pump-Kit-for-Irrigation-System.html,"TAIZHOU WERTO MECHANICAL&ELECTRICAL CO., LTD.",check,Bamb biyo solar ah — ceelal iyo beero.,https://image.made-in-china.com/2f0j00cehvkHqMfToB/High-Pressure-Solar-Water-Pump-Kit-for-Irrigation-System.webp,112.0-154.0,pieces,Max.Head: 160m | Max.Capacity: 4m3/H | Driving Type: Motor | Material: Stainless Steel | Structure: Multistage Pump | Assembly: Liquid Pumps,2026-09-20,Solar Water Pump
GRS-SOL-20042,SOL,SNADI,96V 192V 240VDC 100AMP MPPT Solar Charge Controller for Solar Energy System,CM,Standard,—,,2030.4,10.3,1,mic,https://fs-snat.en.made-in-china.com/product/ZKzJmgjMYQYI/China-96V-192V-240VDC-100AMP-MPPT-Solar-Charge-Controller-for-Solar-Energy-System.html,"Foshan Snat Energy Electrical Technology Co., Ltd.",check,Kontaroole MPPT ah oo batariga ilaaliya.,https://image.made-in-china.com/2f0j00EUjeuBFSLsrK/96V-192V-240VDC-100AMP-MPPT-Solar-Charge-Controller-for-Solar-Energy-System.webp,270.0-282.0,pieces,"Certification: ISO, CE | Application: Solar System Controller, Charger Controller, Solar Working Station, Voltage Controller | Rated Voltage: 96V | Feature Service: Provide | Voltage(V): 96V | Company: Manufacturer",2026-09-20,MPPT Solar Charge Controller
GRS-SOL-20043,SOL,Felicitysolar,Felicity Solar Controller MPPT 12V 24V 48V 60A 80A 100A 120ah MPPT Solar,SCCM12048-II,Standard,—,,1130.4,5.1,1,mic,https://felicitysolar.en.made-in-china.com/product/QJerkFYdnspX/China-Felicity-Solar-Controller-MPPT-12V-24V-48V-60A-80A-100A-120ah-MPPT-Solar-Charger-Controller-with-LED-Regulator.html,"Guangzhou Felicity Solar Technology Co., Ltd.",check,Kontaroole MPPT ah oo batariga ilaaliya.,https://image.made-in-china.com/2f0j00rCQbApSggGuB/Felicity-Solar-Controller-MPPT-12V-24V-48V-60A-80A-100A-120ah-MPPT-Solar-Charger-Controller-with-LED-Regulator.webp,139.0-157.0,sets,"Application: Solar System Controller, Voltage Controller | Rated Voltage: 24V | Max PV Power: 98% | Max PV Voltage: 96V~384V | Product Name: MPPT Hybrid Solar Charge Controller | Battery Type: Lead-Acid/Lithium/LiFePO4 Battery",2026-09-20,MPPT Solar Charge Controller
GRS-SOL-20044,SOL,ZLpower,MPPT Solar Charge Controller 12V Volts 24 Volts Automatically Regulated 40A,SL-40A 60A,Standard,—,,576.0,5.0,20,mic,https://zlpower.en.made-in-china.com/product/jnVUGIHDaBWt/China-MPPT-Solar-Charge-Controller-12V-Volts-24-Volts-Automatically-Regulated-40A-60A-with-LCD.html,"Shenzhen ZLPOWER Electronics Co., Ltd.",check,Kontaroole MPPT ah oo batariga ilaaliya.,https://image.made-in-china.com/2f0j00VkoqBLRrhzcv/MPPT-Solar-Charge-Controller-12V-Volts-24-Volts-Automatically-Regulated-40A-60A-with-LCD.webp,75.0-80.0,pieces,"Application: Solar System Controller, Charger Controller, Solar Working Station | System Voltage: 12V/24V Auto Detection | Maximum Charge Current: 40A and 60A | Conversion Efficiency: 97% | Display: LED and Optional LCD | Charging Type: 3-Stage Charging",2026-09-20,MPPT Solar Charge Controller
GRS-SOL-20045,SOL,Generic,MPPT Solar Controller MPPT Charge Controller Regulator 30A 40A 60A 100A Solar,NaIYmbhKADcF,Standard,—,,972.0,4.0,49,mic,https://ahguangya2.en.made-in-china.com/product/NaIYmbhKADcF/China-MPPT-Solar-Controller-MPPT-Charge-Controller-Regulator-30A-40A-60A-100A-Solar-Charge-Controller-MPPT-for-Battery-Charger-Solar-System-12V-24V-48V-Auto-MPPT.html,"Anhui Solarasia Energy Technology Co., Ltd.",check,Kontaroole MPPT ah oo batariga ilaaliya.,https://image.made-in-china.com/2f0j00OBDegNmfwHbn/MPPT-Solar-Controller-MPPT-Charge-Controller-Regulator-30A-40A-60A-100A-Solar-Charge-Controller-MPPT-for-Battery-Charger-Solar-System-12V-24V-48V-Auto-MPPT.webp,98.0-135.0,pieces,,2026-09-20,MPPT Solar Charge Controller
GRS-SOL-20046,SOL,Generic,Mpq Series MPPT Solar Charge Controller 40A Auto 12/24/36/48V Solar,MPQ4024,Standard,—,,295.2,3,1,mic,https://hztranstec.en.made-in-china.com/product/paLRzPrTVdUX/China-Mpq-Series-MPPT-Solar-Charge-Controller-40A-Auto-12-24-36-48V-Solar-Controller-MPPT-Charger.html,"Huzhou Transtec Electrical Appliances Co., Ltd",check,Kontaroole MPPT ah oo batariga ilaaliya.,https://image.made-in-china.com/2f0j00QPbMFDgKZurA/Mpq-Series-MPPT-Solar-Charge-Controller-40A-Auto-12-24-36-48V-Solar-Controller-MPPT-Charger.webp,41.0-41.0,piece,"Certification: CE | Application: Solar System Controller, Charger Controller | Rated Voltage: 12V/24V Auto | MPPT Efficiency: 99.50% | Product Name: MPPT Solar Controller | Display: LCD Display",2026-09-20,MPPT Solar Charge Controller
GRS-APL-20001,APL,SONGPENG,High Efficiency Wall Mounted Air Conditioner Sp/G-35CH6 12000BTU Split,SP/G-35CH6,Standard,—,,1260.0,68.0,100,mic,https://gdsongpeng.en.made-in-china.com/product/LOmTclPuvbfp/China-High-Efficiency-Wall-Mounted-Air-Conditioner-Sp-G-35CH6-12000BTU-Split-Immediate-Strong-Cooling.html,"Guangdong Songpeng Electrical Technology Co., Ltd",check,Qaboojiye split ah oo inverter — kulaylka Muqdisho.,https://image.made-in-china.com/2f0j00CSGiugTaTbRz/High-Efficiency-Wall-Mounted-Air-Conditioner-Sp-G-35CH6-12000BTU-Split-Immediate-Strong-Cooling.webp,165.0-175.0,sets,"Usage: Room | Certification: CE, CCC | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling/Heating | Power Source: Electrical | Power Type: AC",2026-09-20,Split Air Conditioner 12000BTU
GRS-APL-20002,APL,Sylon Brand,Sylon 12000BTU Inverter Cooling Only Room Mini Split Air Conditioner with CB,SSX1-12K,Standard,—,,1353.6,40,100,mic,https://sylonac.en.made-in-china.com/product/NrmRPnMKYthC/China-Sylon-12000BTU-Inverter-Cooling-Only-Room-Mini-Split-Air-Conditioner-with-CB-CE-Saso-Certifition-for-Middle-Easr-Area-Sales.html,"Foshan Sylon Electrical Appliances Co., Ltd.",check,Qaboojiye split ah oo inverter — kulaylka Muqdisho.,https://image.made-in-china.com/2f0j00ChlvqiygCucE/Sylon-12000BTU-Inverter-Cooling-Only-Room-Mini-Split-Air-Conditioner-with-CB-CE-Saso-Certifition-for-Middle-Easr-Area-Sales.webp,158.0-188.0,sets,Usage: Room | Indoor Machine Noise: 36-49dB | Certification: CE | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling Only | Power Source: Electrical,2026-09-20,Split Air Conditioner 12000BTU
GRS-APL-20003,APL,Generic,Solar Inverter 12000BTU Hybrid Split Type 1.5p 220V Energy Saving Air,WRhUyPDvXkcA,Standard,—,,1569.6,100.0,100,mic,https://7f35b34d060ccb0c.en.made-in-china.com/product/WRhUyPDvXkcA/China-Solar-Inverter-12000BTU-Hybrid-Split-Type-1-5p-220V-Energy-Saving-Air-Conditioner.html,"Zhongshan Ruikang Electric Appliance Co., Ltd.",check,Qaboojiye split ah oo inverter — kulaylka Muqdisho.,https://image.made-in-china.com/2f0j00WNsezybGLQqK/Solar-Inverter-12000BTU-Hybrid-Split-Type-1-5p-220V-Energy-Saving-Air-Conditioner.webp,206.0-218.0,sets,,2026-09-20,Split Air Conditioner 12000BTU
GRS-APL-20004,APL,Sylon Brand,Sylon Wall-Mounted Inverter Split Air Conditioner with Dehumidification,SSS1-IVC12K,Standard,—,,1353.6,40,100,mic,https://sylonac.en.made-in-china.com/product/CrEpYHjosaWn/China-Sylon-Wall-Mounted-Inverter-Split-Air-Conditioner-with-Dehumidification-12000BTU-Inverter-Split-Air-Conditioners-for-Home-Use-with-CE-CB-Saso-Certification.html,"Foshan Sylon Electrical Appliances Co., Ltd.",check,Qaboojiye split ah oo inverter — kulaylka Muqdisho.,https://image.made-in-china.com/2f0j00YiIBtuQyRpba/Sylon-Wall-Mounted-Inverter-Split-Air-Conditioner-with-Dehumidification-12000BTU-Inverter-Split-Air-Conditioners-for-Home-Use-with-CE-CB-Saso-Certification.webp,158.0-188.0,sets,Usage: Room | Indoor Machine Noise: 36-49dB | Certification: CE | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling Only | Power Source: Electrical,2026-09-20,Split Air Conditioner 12000BTU
GRS-APL-20005,APL,Generic,Solar Energy Absorption Solar Powered Hybrid Inverter 12000BTU Split Air,Solar 12000BTU,Standard,—,,1569.6,100.0,100,mic,https://7f35b34d060ccb0c.en.made-in-china.com/product/VrwUFsjbwMcf/China-Solar-Energy-Absorption-Solar-Powered-Hybrid-Inverter-12000BTU-Split-Air-Conditioner.html,"Zhongshan Ruikang Electric Appliance Co., Ltd.",check,Qaboojiye split ah oo inverter — kulaylka Muqdisho.,https://image.made-in-china.com/2f0j00aFLMGCiqYzbY/Solar-Energy-Absorption-Solar-Powered-Hybrid-Inverter-12000BTU-Split-Air-Conditioner.webp,206.0-218.0,pieces,Usage: Room | Indoor Machine Noise: 36-49dB | Certification: CE | China Energy Efficiency Standard: Level 5 | Cooling/Heating: Cooling/Heating | Power Source: Solar,2026-09-20,Split Air Conditioner 12000BTU
GRS-APL-20006,APL,Shinson,Green Clean Dehumidifying Solar Power Air Conditioner with Wi-Fi,KYErzSIJHkcZ,Standard,—,,3240.0,45,10,mic,https://shinsontech.en.made-in-china.com/product/KYErzSIJHkcZ/China-Green-Clean-Dehumidifying-Solar-Power-Air-Conditioner-with-Wi-Fi.html,"Shinson Technogy Co., Ltd.",check,Qaboojiye ku shaqeeya solar — kharash koronto yar.,https://image.made-in-china.com/2f0j00wKiMnFtswkoQ/Green-Clean-Dehumidifying-Solar-Power-Air-Conditioner-with-Wi-Fi.webp,349.0-450.0,sets,Certification: CE | Cooling/Heating: Cooling/Heating | Power Source: Solar | Power Type: AC&DC | Condition: New,2026-09-20,Solar Air Conditioner
GRS-APL-20007,APL,Generic,1.5HP AC Hybrid Solar Powered Air Conditioner for Home Heating and Cooling,AC/DC-12K 18K 24K,Standard,—,,6408.0,100.0,5,mic,https://stinholdings.en.made-in-china.com/product/cdLmRMTrHgky/China-1-5HP-AC-Hybrid-Solar-Powered-Air-Conditioner-for-Home-Heating-and-Cooling.html,"Shanghai Soaring Industrial Co.,Ltd",check,Qaboojiye ku shaqeeya solar — kharash koronto yar.,https://image.made-in-china.com/2f0j00ctVqzRjJaugH/1-5HP-AC-Hybrid-Solar-Powered-Air-Conditioner-for-Home-Heating-and-Cooling.webp,490.0-890.0,sets,"Usage: Room | Indoor Machine Noise: >50dB | Certification: CE, CCC, RoHS | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling/Heating | Power Source: Solar and AC",2026-09-20,Solar Air Conditioner
GRS-APL-20008,APL,Generic,Home Solar Power System 24000BTU Approved ERP Certification Air Conditioner,RC-ADC24GW/XA,Standard,—,,4680.0,45,1,mic,https://conlin.en.made-in-china.com/product/GFSmqKpjEYkh/China-Home-Solar-Power-System-24000BTU-Approved-ERP-Certification-Air-Conditioner.html,"Changzhou Recreate Electrical Appliance Tech Co., Ltd.",check,Qaboojiye ku shaqeeya solar — kharash koronto yar.,https://image.made-in-china.com/2f0j00meNUcKsHrEof/Home-Solar-Power-System-24000BTU-Approved-ERP-Certification-Air-Conditioner.webp,610.0-650.0,pieces,"Usage: Room | Indoor Machine Noise: 24-35dB | Certification: CE, CCC, RoHS, CECC, GS, MEPS, UR, BEB | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling/Heating | Power Source: AC / DC",2026-09-20,Solar Air Conditioner
GRS-APL-20009,APL,Cirlegy Brand,Acdc Hybrid Variable Frequency 9000BTU 50/60Hz City Electric and Solar Power,CKF(R)-26GW/OF-1,Standard,—,,3153.6,45,50,mic,https://sylonac.en.made-in-china.com/product/QYxpkAHvFrha/China-Acdc-Hybrid-Variable-Frequency-9000BTU-50-60Hz-City-Electric-and-Solar-Power-Mini-Split-Air-Conditioners-with-SANYO-Brand-Rotary-Compressor-AC.html,"Foshan Sylon Electrical Appliances Co., Ltd.",check,Qaboojiye ku shaqeeya solar — kharash koronto yar.,https://image.made-in-china.com/2f0j00cqivhEWRCloy/Acdc-Hybrid-Variable-Frequency-9000BTU-50-60Hz-City-Electric-and-Solar-Power-Mini-Split-Air-Conditioners-with-SANYO-Brand-Rotary-Compressor-AC.webp,399.0-438.0,sets,"Usage: Room | Indoor Machine Noise: 36-49dB | Certification: CE, Saso/CB/Gcc | China Energy Efficiency Standard: Level 1 | Cooling/Heating: Cooling/Heating | Power Source: Electric+Solar",2026-09-20,Solar Air Conditioner
GRS-APL-20010,APL,Generic,Solar Air Conditioner Socool Brand Acdc Solar AC Save Energy,PaxrWfFGukUl,Standard,—,,4312.8,45,10,mic,https://jyjxtechnology.en.made-in-china.com/product/PaxrWfFGukUl/China-Solar-Air-Conditioner-Socool-Brand-Acdc-Solar-AC-Save-Energy.html,"Beijing Jiayi Jiaxin Technology and Trade Co., Ltd",check,Qaboojiye ku shaqeeya solar — kharash koronto yar.,https://image.made-in-china.com/2f0j00qTHvYORBvVua/Solar-Air-Conditioner-Socool-Brand-Acdc-Solar-AC-Save-Energy.webp,599.0-599.0,sets,,2026-09-20,Solar Air Conditioner
GRS-APL-20011,APL,LINGYUN,Top Open Double Door Chest Freezer,BD-358L,Standard,—,,1008.0,57.0,50,mic,https://lydqmd.en.made-in-china.com/product/kbAEdwjlLsfi/China-Top-Open-Double-Door-Chest-Freezer.html,"Yuyao Shangling Electrical Appliance Co., Ltd.",check,"Firiisar — hilib, kalluun iyo dukaamada.",https://image.made-in-china.com/2f0j00HodctJqgMWbm/Top-Open-Double-Door-Chest-Freezer.webp,140.0-140.0,pieces,Capacity: 301-400L | Door Number: Double Doors | Type: Chest/Deep Freezer | Door Type: Folding Door | Power Source: Electricity | Temperature Control: Mechanical Thermostat,2026-09-20,Chest Freezer
GRS-APL-20012,APL,Generic,276-Liter High-Capacity Commercial and Household Chest Freezer with Air,xAbpWTZjbBhU,Standard,—,,957.6,39.0,5,mic,https://nbpqszl2024.en.made-in-china.com/product/xAbpWTZjbBhU/China-276-Liter-High-Capacity-Commercial-and-Household-Chest-Freezer-with-Air-Circulation.html,"Ningbo Patches Refrigeration Equipment Co., Ltd",check,"Firiisar — hilib, kalluun iyo dukaamada.",https://image.made-in-china.com/2f0j00RMWvNUuqgrbp/276-Liter-High-Capacity-Commercial-and-Household-Chest-Freezer-with-Air-Circulation.webp,125.0-133.0,pieces,,2026-09-20,Chest Freezer
GRS-APL-20013,APL,Generic,Hgi Commercial Slidding Glass Door Deep Freezer Free Standing Chest Showcase,mBbEhSUCEZYq,Standard,—,,1368.0,45,81,mic,https://hgi202009.en.made-in-china.com/product/mBbEhSUCEZYq/China-Hgi-Commercial-Slidding-Glass-Door-Deep-Freezer-Manufacturer-Free-Standing-Chest-Showcase.html,"Hefei Gonidea International Trade Co., Ltd.",check,"Firiisar — hilib, kalluun iyo dukaamada.",https://image.made-in-china.com/2f0j00ugeGsIHdvfrQ/Hgi-Commercial-Slidding-Glass-Door-Deep-Freezer-Manufacturer-Free-Standing-Chest-Showcase.webp,170.0-190.0,pieces,,2026-09-20,Chest Freezer
GRS-APL-20014,APL,Generic,Energy-Saving Rapid Cooling Freezer for Supermarket and Home Use,CrRUYhxvbBVM,Standard,—,,1396.8,61.5,1,mic,https://zhufengbinggui.en.made-in-china.com/product/CrRUYhxvbBVM/China-Energy-Saving-Rapid-Cooling-Freezer-for-Supermarket-and-Home-Use.html,"Qingdao Chenglang Cold Chain Technology Co., Ltd.",check,"Firiisar — hilib, kalluun iyo dukaamada.",https://image.made-in-china.com/2f0j00hAuMGkgCaToa/Energy-Saving-Rapid-Cooling-Freezer-for-Supermarket-and-Home-Use.webp,185.0-194.0,unit,,2026-09-20,Chest Freezer
GRS-APL-20015,APL,Generic,Large Capacity Commercial Horizontal Freezer Chest Freezer Refrigerators,LTfpJliDogUR,Standard,—,,3384.0,45,1,mic,https://commercial-freezer.en.made-in-china.com/product/LTfpJliDogUR/China-Large-Capacity-Commercial-Horizontal-Freezer-Chest-Freezer-Refrigerators.html,"Qingdao Enneng Technology Co., Ltd.",check,"Firiisar — hilib, kalluun iyo dukaamada.",https://image.made-in-china.com/2f0j00cdBoSUZnPizw/Large-Capacity-Commercial-Horizontal-Freezer-Chest-Freezer-Refrigerators.webp,420.0-470.0,pieces,,2026-09-20,Chest Freezer
GRS-APL-20016,APL,Generic,400L Large Capacity Commercial Household No-Frost Side-by-Side Double Door,BCD-400W,Standard,—,,1391.4,55,67,mic,https://feilong2022.en.made-in-china.com/product/maPYwOSdQNWZ/China-400L-Large-Capacity-Commercial-Household-No-Frost-Side-by-Side-Double-Door-Fridge-Refrigerator.html,"Feilong Home Electrical Group Co., Ltd.",check,Talaajad laba albaab ah.,https://image.made-in-china.com/2f0j00tzMCLZSgrAck/400L-Large-Capacity-Commercial-Household-No-Frost-Side-by-Side-Double-Door-Fridge-Refrigerator.webp,189.0-193.25,pieces,Installation: Free-Standing | Type: Side-by-Side | Power Source: Electricity | Material: Plastic | Temperature Type: Double-Temperature | Defrost Type: Frost-Free,2026-09-20,Double Door Refrigerator
GRS-APL-20017,APL,Costomizable,Double Door Refrigerator Meat Fruit Fresh Side-by-Side Double Door,BCD-400W,Standard,—,,1346.4,70.0,60,mic,https://feilong2022.en.made-in-china.com/product/NtspRjYgrChS/China-Wholesale-Double-Door-Refrigerator-Meat-Fruit-Fresh-Side-by-Side-Double-Door-Refrigerator.html,"Feilong Home Electrical Group Co., Ltd.",check,Talaajad laba albaab ah.,https://image.made-in-china.com/2f0j00frseWAlBkZch/Wholesale-Double-Door-Refrigerator-Meat-Fruit-Fresh-Side-by-Side-Double-Door-Refrigerator.webp,187.0-187.0,pieces,Installation: Free-Standing | Type: Side-by-Side | Power Source: Electricity | Material: Plastic | Temperature Type: Single-Temperature | Defrost Type: Manual Defrost,2026-09-20,Double Door Refrigerator
GRS-APL-20018,APL,Generic,400L Commercial Household No-Frost Side-by-Side Double Door Fridge,BCD-400W,Standard,—,,1391.4,62.0,67,mic,https://feilong2022.en.made-in-china.com/product/hTbRGlVHCycK/China-400L-OEM-Commercial-Household-No-Frost-Side-by-Side-Double-Door-Fridge-Refrigerator.html,"Feilong Home Electrical Group Co., Ltd.",check,Talaajad laba albaab ah.,https://image.made-in-china.com/2f0j00fuoMpjnRnCbq/400L-OEM-Commercial-Household-No-Frost-Side-by-Side-Double-Door-Fridge-Refrigerator.webp,189.0-193.25,pieces,Installation: Free-Standing | Type: Side-by-Side | Power Source: Electricity | Material: Plastic | Temperature Type: Double-Temperature | Defrost Type: Frost-Free,2026-09-20,Double Door Refrigerator
